NssssC,C%,nCb-,B01[C-Br],Me,nCrt,nN-N,SpMax_L,N-073,SdO,SpPosA_B(p),nHDon,nX,mS_ring,nN,nHM_functional,HyWi_B(m),F04[C-N],F03[C-N],nCIR,C-026,nArCOOR,esther,nO,Psi_i_1d,nHM_heavy,nHM,B03[C-Cl],mS_linear,nCRX3,LOC,F02[C-N],Psi_i_A,mS_branched,B04[C-Br],nCp,F03[C-O],nArNO2,SdssC,TI2_L,F01[N-N],SpMax_B(m),J_Dz(e),Mi
-0.26089696604360174,-0.8339777757527636,-0.7450317558226504,-0.1910938354123028,-0.8625556683822277,-0.18590347409433322,-0.08259105521236185,-1.4466628639838326,-0.14504851796323842,-0.727805418428602,-1.0412788399883897,0.06118529604494868,-0.31175841625708184,1.1914999501248589,0.3412896478949527,-0.4004714203168136,-1.5165936218888822,-0.45457877220372306,-0.11115335055515864,-0.15015392451309525,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,-1.012080128932691,0.7110537967368015,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-1.68073684597891,0.37861365780269784,-1.351058626745369,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,-0.8099645228433303,-0.2315529124607063,0.2604649769077578,-0.9264328650630119,-0.14898646584984904,-0.8350532399929591,-1.1439764811469488,0.655961670563524
-0.26089696604360174,-0.6800978847055894,-0.7450317558226504,-0.1910938354123028,-0.5798017447665815,-0.18590347409433322,-0.08259105521236185,-1.6274054431577327,-0.14504851796323842,-0.727805418428602,0.027588574029834518,-0.7598101308854533,0.5548243001185355,-0.8392782558616211,-0.6274478911299515,-0.4004714203168136,-0.11474648450849452,-0.45457877220372306,-0.48572491543966595,-0.7427400009337597,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,-1.012080128932691,-0.16531909939460637,2.2038926600773587,0.9194897309602404,2.3038429433649137,2.0487027843470975,-0.13621834047872816,1.181311827615804,-0.578293463630148,-0.7974174391090654,-0.4645594536727297,-0.158113883008419,0.3016337832743009,-0.8099645228433303,-0.2315529124607063,0.2604649769077578,0.6363881513942551,-0.14898646584984904,-0.35395335947266376,-0.46152344770209613,0.25466320727873804
-0.26089696604360174,-0.18548394919681657,-0.7450317558226504,-0.1910938354123028,0.6817157605955299,-0.18590347409433322,-0.08259105521236185,0.9269667216979008,-0.14504851796323842,5.504151560139563,-0.6261846986220895,-0.7598101308854533,-0.31175841625708184,1.1914999501248589,2.278764725944761,-0.4004714203168136,1.4623315450444423,4.39182926146743,2.8854191685209,-0.15015392451309525,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,4.186865127348001,-0.021436982119300608,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,1.2108937260508916,0.8570672185191208,0.8572679132349298,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,4.038560071604693,-0.2315529124607063,-7.0505051297319055,0.3209899351452015,-0.14898646584984904,-0.12931528296513323,0.3402321371067561,0.2881047458857998
-0.26089696604360174,-1.4165230775742073,-0.7450317558226504,-0.1910938354123028,0.050957007914475376,-0.18590347409433322,-0.08259105521236185,-0.08740489611480642,-0.14504851796323842,1.1168160178204798,-0.05543025424342552,2.524171576836155,-0.31175841625708184,1.1914999501248589,2.278764725944761,-0.4004714203168136,0.3868948930835075,1.6993803538723449,0.2634182143293487,-0.7427400009337597,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,0.14324103912968486,-0.034517174598873865,2.2038926600773587,0.9194897309602404,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,0.8756322104532333,0.37861365780269784,0.431510042179406,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,-0.34820027575304235,-0.2315529124607063,-0.8578797654320994,0.25653899530300345,-0.14898646584984904,-0.06473183596921817,1.2973639696406583,0.4887539775281928
1.521898968587677,0.3750785110464599,2.9953317530012677,-0.1910938354123028,-0.7103035556661106,-0.18590347409433322,-0.08259105521236185,1.1630386618434019,-0.14504851796323842,-0.727805418428602,0.4011733012595024,0.8821807229753507,-0.31175841625708184,-0.8392782558616211,-0.6274478911299515,-0.4004714203168136,1.0517415133852357,-0.45457877220372306,-0.48572491543966595,0.4424321519075692,0.8410915892580693,-0.14705530217450655,-0.158113883008419,0.14324103912968486,-0.021436982119300608,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-0.44076226990815964,-0.578293463630148,-0.6243070959326434,2.152577010529366,-0.158113883008419,3.296329730221844,1.0370924655178215,-0.2315529124607063,0.2604649769077578,0.45446280347088786,-0.14898646584984904,-0.049755964202049426,-0.5653826846108738,-0.24695987182724063
0.6305010012720376,1.0895208623369101,0.657604559986319,-0.1910938354123028,-0.6668029520329343,-0.18590347409433322,-0.08259105521236185,1.3382483049201417,-0.14504851796323842,-0.727805418428602,0.5464562507377074,0.06118529604494868,-0.31175841625708184,-0.8392782558616211,-0.6274478911299515,-0.4004714203168136,0.35425384454156195,-0.45457877220372306,-0.48572491543966595,0.4424321519075692,0.12596993848335136,-0.14705530217450655,-0.158113883008419,-0.4344195449015031,-0.021436982119300608,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,2.0487027843470975,-0.13621834047872816,-0.8142337376511392,-0.578293463630148,-0.6118306748028112,-0.4645594536727297,-0.158113883008419,0.3016337832743009,-0.34820027575304235,-0.2315529124607063,0.2604649769077578,-0.04788884820695256,-0.14898646584984904,-0.14803512267409413,-0.7550643102479039,-0.7151414123261575
-0.26089696604360174,-0.7900120925964279,-0.7450317558226504,-0.1910938354123028,-0.8408053665656396,-0.18590347409433322,-0.08259105521236185,1.0413140677058774,-0.14504851796323842,0.2686316726266223,1.0860786345139,-0.7598101308854533,-0.31175841625708184,-0.8392782558616211,-0.6274478911299515,2.4970570913871906,1.7629727816149907,-0.45457877220372306,-0.48572491543966595,-0.7427400009337597,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,0.14324103912968486,-0.021436982119300608,-0.4537426064865151,0.2170224209719822,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,1.0112159116140513,-0.578293463630148,-0.8239298340099587,2.152577010529366,-0.158113883008419,1.2998657655901487,-0.11731815220789839,-0.2315529124607063,0.22708155176328443,-0.3395179235212948,-0.14898646584984904,5.988328333923289,1.602222070260521,0.08745551424340686
-0.26089696604360174,-0.49324373129116406,-0.7450317558226504,-0.1910938354123028,-0.4928005375002289,-0.18590347409433322,-0.08259105521236185,0.09518199509148102,-0.14504851796323842,2.584369336125647,-0.6261846986220895,-0.7598101308854533,-0.31175841625708184,-0.8392782558616211,-0.6274478911299515,-0.4004714203168136,1.4176648470396753,-0.45457877220372306,-0.48572491543966595,-0.7427400009337597,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,2.4538833752544367,-0.021436982119300608,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,1.9294873422032248,-0.578293463630148,-0.41376748936672547,2.152577010529366,-0.158113883008419,2.2980977479059965,3.115031577424117,-0.2315529124607063,-0.9232556396733597,0.9101903710075635,-0.14898646584984904,-0.3736091911670731,3.079593190511151,0.2881047458857998
-0.26089696604360174,1.1444779662823292,0.657604559986319,-0.1910938354123028,0.4642127424296482,-0.18590347409433322,-0.08259105521236185,0.16157722825740284,-0.14504851796323842,1.0169884157638003,0.3804185941911874,-0.7598101308854533,-0.31175841625708184,-0.8392782558616211,1.3100271869198568,-0.4004714203168136,0.11202290536186256,0.622400790834311,1.3871329089828706,-0.15015392451309525,0.8410915892580693,-0.14705530217450655,-0.158113883008419,0.14324103912968486,-0.034517174598873865,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,0.29632003276610364,1.3355207792355437,0.6077394906382857,-0.4645594536727297,-0.158113883008419,-0.19748220788362297,-0.34820027575304235,-0.2315529124607063,0.2604649769077578,-0.2151870324781895,-0.14898646584984904,-0.13305925090692539,0.4746243392361621,-0.44760910346963356
-0.26089696604360174,0.6498640307735561,0.19005912138332917,-0.1910938354123028,0.22495942244718073,-0.18590347409433322,-0.08259105521236185,-0.34745289268133656,-0.14504851796323842,-0.727805418428602,-0.15920378958500056,0.8821807229753507,-0.31175841625708184,1.1914999501248589,-0.6274478911299515,-0.4004714203168136,-0.7606956556543594,-0.45457877220372306,-0.48572491543966595,-0.15015392451309525,0.8410915892580693,-0.14705530217450655,-0.158113883008419,0.14324103912968486,0.2859475411506708,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-0.6022301321996788,-0.578293463630148,0.5983821747909112,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,0.11356397133724558,-0.2315529124607063,0.2604649769077578,-0.7426791216831284,-0.14898646584984904,-0.25661019298606746,0.21185221770419158,-0.4141675648625718
-0.26089696604360174,0.6498640307735561,1.1251499985893085,-0.1910938354123028,0.8774684769448259,-0.18590347409433322,-0.08259105521236185,0.3423198074313029,-0.14504851796323842,-0.727805418428602,1.1379654021846863,0.8821807229753507,0.9881156583063441,1.1914999501248589,0.3412896478949527,-0.4004714203168136,0.31817689615309624,0.083911009315294,0.2634182143293487,-0.15015392451309525,2.271334890807505,-0.14705530217450655,-0.158113883008419,-1.012080128932691,0.07012436523771215,2.2038926600773587,1.6219570409484987,2.3038429433649137,-0.4881137506330333,-0.13621834047872816,-0.6194862396201465,0.37861365780269784,0.2599592516442135,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,-0.8099645228433303,-0.2315529124607063,0.2604649769077578,-0.7915887001449382,-0.14898646584984904,0.16645818443644883,0.5282633321913199,-0.6148167965049648
-0.26089696604360174,-0.2074667907749838,-0.7450317558226504,-0.1910938354123028,-0.8190550647490514,-0.18590347409433322,-0.08259105521236185,-0.4101595017824853,-0.14504851796323842,-0.727805418428602,-0.30448673906320567,-0.7598101308854533,-0.31175841625708184,1.1914999501248589,1.3100271869198568,-0.4004714203168136,0.0999972558990404,2.776359916910379,1.761704473867378,0.4424321519075692,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,-1.012080128932691,-0.021436982119300608,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-1.68073684597891,1.3355207792355437,-1.2309730733707338,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,-0.8099645228433303,-0.2315529124607063,0.2604649769077578,0.6565005014159336,-0.14898646584984904,-0.40824089462865065,-1.4048623963332432,0.25466320727873804
-0.26089696604360174,0.858701025766149,0.19005912138332917,-0.1910938354123028,-0.47105023568364074,-0.18590347409433322,-0.08259105521236185,0.5783917475768057,4.952370827601998,-0.727805418428602,0.5049468366010774,1.7031761499057527,-0.31175841625708184,1.1914999501248589,2.278764725944761,-0.4004714203168136,0.3903307929300277,4.930319042986447,2.5108476036363925,0.4424321519075692,0.8410915892580693,-0.14705530217450655,-0.158113883008419,-1.012080128932691,-0.021436982119300608,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-0.6022301321996788,1.3355207792355437,-0.4418394369088476,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,-0.8099645228433303,-0.2315529124607063,0.27576571343230805,-0.18090461766850988,-0.14898646584984904,-0.16769095436850298,-0.5287195487667992,-0.28040141043430983
-0.26089696604360174,0.46300987735913113,0.19005912138332917,-0.1910938354123028,1.2472236078268224,-0.18590347409433322,-0.08259105521236185,0.47142164969837513,-0.14504851796323842,1.9832145219860822,-0.4082602744047807,0.06118529604494868,-0.31175841625708184,1.1914999501248589,0.3412896478949527,-0.4004714203168136,0.026125409198848894,0.083911009315294,0.637989779213856,-0.15015392451309525,0.12596993848335136,-0.14705530217450655,-0.158113883008419,1.2985622071920608,0.011263499079632519,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-0.13015233633974102,0.37861365780269784,1.5076013646274324,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,1.0370924655178215,3.054717268231626,-1.5338941246076847,-0.4492216509122699,-0.14898646584984904,-0.03478009243488069,0.6208053310260425,-0.14663525600604788
-0.26089696604360174,0.33111282789012464,-0.2774863172196606,-0.1910938354123028,-0.7755544611158751,-0.18590347409433322,-0.08259105521236185,-0.49315354323988836,-0.14504851796323842,-0.727805418428602,0.26626770531545596,0.06118529604494868,-0.31175841625708184,-0.8392782558616211,0.3412896478949527,-0.4004714203168136,-0.6782340593378658,0.083911009315294,0.2634182143293487,-0.15015392451309525,0.12596993848335136,-0.14705530217450655,-0.158113883008419,-1.012080128932691,-0.17839929187417963,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,0.05596710798101776,0.8570672185191208,-0.8894310449415774,-0.4645594536727297,-0.158113883008419,-0.19748220788362297,-0.8099645228433303,-0.2315529124607063,0.2604649769077578,-0.3006645200703244,-0.14898646584984904,-0.33991347969094343,-0.37617261056026274,-0.07975217879191689
-0.26089696604360174,-0.40531236497849354,-0.7450317558226504,-0.1910938354123028,1.7039799459751763,-0.18590347409433322,-0.08259105521236185,-0.8140638368751815,-0.14504851796323842,0.9453577328845336,-1.3525994460131125,0.8821807229753507,-0.31175841625708184,1.1914999501248589,-0.6274478911299515,-0.4004714203168136,-0.7229007573426328,-0.45457877220372306,-0.48572491543966595,-0.7427400009337597,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,1.2985622071920608,-0.6558263173786033,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,0.16813180621405777,-0.578293463630148,2.547822976327191,-0.4645594536727297,-0.158113883008419,-0.6965981990415469,0.11356397133724558,-0.2315529124607063,-3.236448806975825,-0.0053786538429497,-0.14898646584984904,-0.3801611350652091,1.0083028471658302,0.25466320727873804
0.6305010012720376,0.05632730816302841,-0.7450317558226504,-0.1910938354123028,-0.6885532538495224,-0.18590347409433322,-0.08259105521236185,0.8697930486939109,-0.14504851796323842,0.23658175828210945,0.4011733012595024,-0.7598101308854533,-0.31175841625708184,-0.8392782558616211,-0.6274478911299515,-0.4004714203168136,-0.5236185662444403,-0.45457877220372306,-0.48572491543966595,-0.15015392451309525,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,-0.4344195449015031,0.057044172758138896,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-0.6194862396201465,-0.578293463630148,-0.4293630157790154,2.152577010529366,-0.158113883008419,0.8007497744322248,-0.34820027575304235,-0.2315529124607063,2.359447832866519,-0.7573062853352585,-0.14898646584984904,-0.3071537602002617,-0.3087407337023498,-0.046310640184855104
0.6305010012720376,0.1662415160538669,-0.7450317558226504,-0.1910938354123028,-1.0365580829149332,3.0047189417572464,-0.08259105521236185,1.5724759330332585,-0.14504851796323842,-0.727805418428602,0.29739976591792733,-0.7598101308854533,-0.31175841625708184,-0.8392782558616211,-0.6274478911299515,-0.4004714203168136,-0.5562596147863857,-0.45457877220372306,-0.48572491543966595,1.0350182283282336,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,-1.012080128932691,-0.060677559558020365,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-0.6293468724318424,-0.578293463630148,-1.36509460051643,2.152577010529366,-0.158113883008419,0.8007497744322248,-0.8099645228433303,-0.2315529124607063,2.5500115513995545,-0.7806183274058407,-0.14898646584984904,-0.23321039334986599,-0.9289489577398986,-0.11319371739898608
-0.26089696604360174,0.1662415160538669,-0.7450317558226504,-0.1910938354123028,-1.0365580829149332,1.4094077338314566,-0.08259105521236185,-0.026542599046045032,-0.14504851796323842,-0.727805418428602,0.34928653358871603,-0.7598101308854533,-0.31175841625708184,-0.8392782558616211,-0.6274478911299515,-0.4004714203168136,-0.5751570639422491,-0.45457877220372306,-0.48572491543966595,-0.15015392451309525,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,-1.012080128932691,0.057044172758138896,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,2.0487027843470975,-0.13621834047872816,-0.2201306107464654,-0.578293463630148,-1.1171257305610152,-0.4645594536727297,-0.158113883008419,0.3016337832743009,-0.8099645228433303,-0.2315529124607063,4.2998594193890325,-0.4359657838525271,-0.14898646584984904,-0.44100061411933195,-0.6945878192896712,-0.11319371739898608
0.6305010012720376,0.48499271893729834,-0.2774863172196606,-0.1910938354123028,0.20320912063059016,-0.18590347409433322,-0.08259105521236185,1.683134654976462,-0.14504851796323842,2.3376900773592735,-0.03467554717511051,0.8821807229753507,-0.31175841625708184,-0.8392782558616211,1.3100271869198568,-0.4004714203168136,0.515741137328028,2.776359916910379,1.761704473867378,0.4424321519075692,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,0.7209016231608728,-0.021436982119300608,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,-0.4881137506330333,-0.13621834047872816,-0.48266995935786694,0.37861365780269784,0.3987594367135966,-0.4645594536727297,-0.158113883008419,-0.19748220788362297,1.4988567126081096,-0.2315529124607063,-2.3865624418394416,-0.38065682129291045,-0.14898646584984904,-0.0984275474453478,-0.5126867948285538,-0.11319371739898608
-0.26089696604360174,-1.0318233499562726,-0.7450317558226504,-0.1910938354123028,-0.29704782115093536,-0.18590347409433322,-0.08259105521236185,-1.5960521386071584,-0.14504851796323842,-0.727805418428602,-1.2695806177398525,0.06118529604494868,-0.31175841625708184,-0.8392782558616211,-0.6274478911299515,-0.4004714203168136,-0.49784931739553656,-0.45457877220372306,-0.48572491543966595,-0.7427400009337597,-0.5891517122913665,-0.14705530217450655,-0.158113883008419,0.7209016231608728,0.07012436523771215,-0.4537426064865151,-0.48544488901627597,-0.43405736614121565,2.0487027843470975,-0.13621834047872816,1.462339862749135,-0.578293463630148,-0.3357898573052739,-0.4645594536727297,-0.158113883008419,0.3016337832743009,-0.5790823992981863,-0.2315529124607063,0.2604649769077578,0.8205989936382673,-0.14898646584984904,-0.813525424327654,0.039735888661268044,0.655961670563524
